"STATION","NAME","DATE","AWND","PRCP","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-02","8.72","0.00","66","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-03","8.28","0.00","63","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-04","9.62","0.00","61","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-05","10.29","0.22","54","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-06","5.82","0.05","71","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-07","8.72","0.00","77","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-08","11.18","0.06","80","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-09","10.51","0.00","71","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-10","10.29","0.29","55","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-11","11.18","0.00","60","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-12","8.95","0.05","55","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-13","10.74","0.00","64","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-14","9.62","0.01","67","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-15","11.41","0.26","66","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-16","19.46","0.07","68","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-17","9.62","0.00","73","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-18","6.04","0.03","71","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-19","9.17","0.00","74","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-20","6.71","0.00","68","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-21","7.38","0.00","72","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-22","11.18","0.00","76","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-23","7.38","0.55","79","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-24","8.50","0.00","85","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-25","6.71","0.00","77","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-26","7.16","0.00","76","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-27","12.08","0.58","76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-28","12.30","0.00","82","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-29","10.29","0.31","76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-30","10.96","0.14","73","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-05-31","12.08","0.00","78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-01","10.51","0.00","82","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-02","8.72","0.00","79","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-03","6.04","0.02","84","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-04","6.93","0.00","78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-05","8.50","0.04","78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-06","8.72","0.58","84","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-07","9.62","0.00","83","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-08","13.87","0.00","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-09","12.97","0.00","78","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-10","12.53","0.00","77","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-11","8.28","0.00","72","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-12","9.62","0.00","74","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-13","10.07","0.00","78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-14","8.28","0.85","78","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-15","10.74","0.00","83","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-16","9.40","0.00","80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-17","12.97","0.00","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-18","13.20","0.00","80","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-19","11.86","0.00","82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-20","10.96","0.00","84","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-21","11.18","0.00","91","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-22","6.71","0.04","87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-23","12.53","0.00","85","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-24","18.57","0.00","85","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-25","13.87","0.00","91","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-26","11.86","0.26","84","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-27","12.08","0.57","87","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-28","9.40","0.00","80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-29","13.65","0.02","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-06-30","10.07","0.57","83","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-01","15.43","0.00","82","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-02","7.83","0.00","82","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-03","10.07","0.00","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-04","9.84","0.07","82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-05","7.61","0.03","83","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-06","9.40","0.01","81","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-07","5.82","0.00","87","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-08","5.82","0.00","88","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-09","9.62","0.00","82","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-10","18.12","0.00","84","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-11","13.42","0.01","88","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-12","8.50","0.13","82","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-13","7.61","0.75","82","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-14","7.61","0.00","86","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-15","9.40","0.30","84","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-16","9.40","0.00","89","78"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-17","10.29","0.73","83","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-18","10.51","0.00","86","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-19","9.17","0.00","86","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-20","10.07","0.00","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-21","9.62","0.00","86","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-22","8.05","0.05","82","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-23","5.82","0.02","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-24","7.38","0.00","83","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-25","9.84","0.00","87","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-26","10.96","0.00","86","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-27","6.49","0.00","85","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-28","8.50","0.00","89","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-29","12.97","0.05","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-30","16.11","0.00","84","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-07-31","11.86","0.00","91","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-01","9.17","0.00","93","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-02","9.40","0.18","91","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-03","10.74","1.28","88","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-04","10.07","0.18","81","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-05","8.95","0.00","89","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-06","9.17","0.83","87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-07","10.51","0.06","73","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-08","12.08","0.28","74","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-09","19.69","0.26","83","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-10","12.08","0.00","87","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-11","8.72","0.00","82","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-12","9.17","0.01","83","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-13","8.28","0.00","84","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-14","7.61","0.00","88","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-15","8.50","0.00","88","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-16","7.61","0.00","86","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-17","9.62","0.05","80","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-18","11.86","0.61","81","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-19","9.62","0.31","86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-20","12.97","0.00","76","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-21","12.53","0.00","77","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-22","9.40","0.00","80","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-23","8.05","0.00","83","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-24","8.05","0.00","84","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-25","9.84","0.00","83","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-26","8.05","0.03","82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-27","7.61","0.00","84","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-28","9.40","0.00","95","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-29","11.18","0.00","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-30","10.51","0.28","76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-08-31","7.83","0.00","80","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-01","8.28","0.00","82","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-02","14.76","0.00","83","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-03","7.38","0.00","76","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-04","5.37","0.00","77","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-05","7.61","0.00","78","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-06","7.83","0.00","79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-07","10.07","0.18","75","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-08","13.20","0.00","74","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-09","11.18","0.00","79","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-10","8.05","0.00","81","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-11","5.82","0.00","78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-12","4.92","0.00","78","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-13","4.70","0.00","79","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-14","4.92","0.00","85","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-15","9.17","0.00","81","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-16","7.38","0.00","78","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-17","7.38","0.00","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-18","9.17","0.00","80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-19","10.96","0.00","87","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-20","13.20","0.00","84","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-21","12.53","0.00","81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-22","10.07","0.00","77","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-23","8.50","0.02","71","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-24","8.95","0.00","71","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-25","10.74","0.01","69","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-26","9.40","0.05","73","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-27","6.49","0.03","73","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-28","14.09","0.18","68","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-29","7.61","0.51","64","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-09-30","7.83","0.00","73","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-01","9.40","0.00","72","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-02","5.82","0.00","69","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-03","5.82","0.00","73","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-04","5.59","0.00","74","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-05","9.62","0.00","78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-06","9.40","0.00","70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-07","13.87","0.00","80","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-08","9.84","0.00","69","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-09","10.07","0.00","71","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-10","15.43","0.00","65","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-11","10.74","0.00","72","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-12","12.75","0.00","78","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-13","9.62","0.00","73","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-14","14.99","0.00","71","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-15","13.20","0.00","60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-16","13.87","0.00","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-17","12.30","0.00","63","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-18","9.17","0.00","69","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-19","5.37","0.00","67","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-20","7.16","0.00","73","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-21","6.71","0.00","78","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-22","5.14","0.00","80","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-23","11.41","0.00","72","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-24","14.32","0.00","72","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-25","10.74","0.00","63","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-26","15.88","0.00","69","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-27","10.07","0.00","60","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-28","5.82","0.00","62","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-29","12.30","0.01","67","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-30","8.05","0.00","73","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-10-31","11.18","0.00","78","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-01","13.87","0.00","82","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-02","11.63","0.00","64","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-03","7.83","0.00","57","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-04","7.61","0.00","60","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-05","10.74","0.00","71","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-06","10.51","0.00","75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-07","12.30","0.00","77","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-08","14.76","0.00","71","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-09","11.41","0.00","57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-10","8.95","0.03","60","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-11","14.32","0.10","71","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-12","19.91","0.00","61","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-13","11.86","0.00","52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-14","5.82","0.00","49","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-15","10.51","0.00","60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-16","15.88","0.00","66","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-17","8.72","0.00","66","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-18","12.53","0.00","70","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-19","8.05","0.00","61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-20","6.49","0.00","61","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-21","14.99","1.42","55","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-22","19.24","0.28","44","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-23","18.34","0.01","53","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-24","16.55","0.00","56","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-25","10.51","0.00","55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-26","10.96","0.35","62","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-27","9.84","0.00","54","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-28","12.53","0.95","56","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-29","13.87","0.00","51","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-11-30","14.32","0.00","42","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-01","13.42","0.00","40","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-02","11.18","0.00","43","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-03","11.63","0.00","44","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-04","13.87","0.02","44","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-05","20.58","0.21","44","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-06","17.90","0.00","38","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-07","13.65","0.00","44","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-08","13.42","0.00","58","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-09","6.26","0.16","53","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-10","8.72","0.13","56","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-11","20.13","0.88","61","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-12","21.25","0.00","44","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-13","11.41","0.00","37","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-14","6.04","0.00","37","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-15","7.61","0.01","43","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-16","11.18","0.99","53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-17","11.86","0.08","58","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-18","4.92","0.18","54","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-19","13.42","0.04","49","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-20","13.42","0.05","40","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-21","19.91","0.12","36","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-22","15.88","0.00","23","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-23","7.61","0.00","34","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-24","10.07","0.04","41","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-25","7.61","0.00","39","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-26","6.26","0.00","41","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-27","3.58","0.00","42","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-28","3.36","0.65","51","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-29","10.96","0.22","57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2024-12-30","16.11","0.28","60","45"
